word,weight
ke belakang,-5
ke-tidakjelasan,-5
keaiban,-5
kebangkitan,-5
kebangunan,-5
kebejatan,-5
keburukan,-5
kebusukan,-5
kecabulan,-5
kecaman,-5
kecelakaan,-5
kecerobohan,-5
kedengkian,-5
kejelekan,-5
keji,-5
kejorokan,-5
kekecohan,-5
kekejian,-5
kekeliruan,-5
kekeramatan,-5
kekotoran,-5
kelasah-kelusuh,-5
kelatahan,-5
kelesah,-5
kelesuan,-5
keliru,-5
kelompok,-5
kelucahan,-5
kelusuh-kelasah,-5
kemalangan,-5
kematian,-5
kemban,-5
kemerosotan,-5
kemesuman,-5
kemplang,-5
kemunduran,-5
kemuraman,-5
kemurkaan,-5
kemurungan,-5
kenistaan,-5
keonaran,-5
kepalan,-5
keparat,-5
kepedihan,-5
keperihan,-5
kepinding,-5
kepompong,-5
keputusasaan,-5
kerabu,-5
kerasukan,-5
keributan,-5
kerja keras,-5
kerugian,-5
kerumit,-5
kerumitan,-5
kerusuhan,-5
kesal,-5
kesalahan,-5
kesedihan,-5
kesel,-5
kesengsaraan,-5
kesialan,-5
kesulitan,-5
kesuraman,-5
kesurupan,-5
kesusahan,-5
ketahuan,-5
ketaksaan,-5
ketelanjuran,-5
keterlaluan,-5
ketidaktentuan,-5
ketupat bangkahulu,-5
ketupat bengkulu,-5
khafi,-5
kharab,-5
khawatir,-5
khisit,-5
kikis,-5
kincit,-5
kocar-kacir,-5
koit,-5
kolaps,-5
kolot,-5
kontol,-5
korup,-5
kotor,-5
kotoran,-5
koyak-koyak,-5
kritik,-5
kritikan,-5
kritis,-5
kronis,-5
kubra,-5
kucar-kacir,-5
kufur,-5
kuno,-5
kurang adat,-5
kurang ajar,-5
kusut hati,-5
kutuk,-5
kuyu,-5
kzl,-5
lacur,-5
ladah,-5
laif,-5
laik,-5
lajat,-5
laknat,-5
lalat hijau,-5
lalim,-5
lalu dr dunia,-5
lancang,-5
langis,-5
langka,-5
lanjut,-5
lap,-5
lapar,-5
laporan,-5
lapuk,-5
lara,-5
larut,-5
lasat,-5
lata,-5
laten,-5
layak,-5
lebur,-5
leceh,-5
ledekan,-5
lelap,-5
lemot,-5
lenyap,-5
lepra,-5
leta,-5
lewat,-5
lingkup,-5
lingsir,-5
lompong,-5
lot,-5
lotre,-5
lubang jarum,-5
lucah,-5
ludes,-5
luka,-5
luluh lantak,-5
lusuh,-5
mafia,-5
main mata,-5
mairat,-5
makan bawang,-5
maki,-5
makian,-5
maksa,-5
mala,-5
malang,-5
malapetaka,-5
mam,-5
mampus,-5
manggak,-5
marah,-5
masyhur,-5
mati,-5
mati pucuk,-5
meh,-5
melabrak,-5
meladeni,-5
melahap,-5
melaknat,-5
melanggar,-5
melankoli,-5
melayani,-5
melecehkan,-5
meleja,-5
melenyapkan,-5
melepas,-5
melepaskan,-5
melumangkan,-5
memaki,-5
memaling,-5
memapas,-5
memarahi,-5
membajak,-5
membalik belakang,-5
membandel,-5
membasmi,-5
membawang,-5
membawat,-5
membegal,-5
membelot,-5
membenci,-5
membentak,-5
memberantas,-5
memberhentikan,-5
membersihkan,-5
membinasakan,-5
membobol,-5
membuang nyawa,-5
membukukan,-5
memburukkan,-5
memecatkan,-5
memek,-5
memenangi,-5
memenggal lidah,-5
memergoki,-5
memeriksa,-5
memerli,-5
memikul,-5
memilin,-5
memindahkan,-5
memomokkan,-5
memosisikan,-5
mempersakiti,-5
memuakkan,-5
memuaskan,-5
memuluskan,-5
memupus,-5
memusnahkan,-5
memusuhi,-5
menagak,-5
menahan,-5
menahun,-5
menambak,-5
menang,-5
menangap,-5
menanggang,-5
menanggapi,-5
menanggulangi,-5
menanggungkan,-5
menangis,-5
menangkap tangan,-5
menarik napas penghabisan,-5
mencaci,-5
mencaci-maki,-5
mencak,-5
mencak-mencak,-5
mencebur,-5
mencegah,-5
mencela,-5
mencelakai,-5
mencemat,-5
mencemooh,-5
mencemplung,-5
mencengkelong,-5
mencepung,-5
mencerca,-5
menceret,-5
mencetak,-5
mencibir,-5
mencibirkan,-5
mencicik,-5
mencirit,-5
mencium tanah,-5
mencolong,-5
mencopet,-5
mencuca,-5
mencura,-5
mencuri,-5
mendaulat,-5
menderita,-5
mendindingi,-5
mendongkolkan,-5
menegah,-5
menelaah,-5
menembis,-5
menendang,-5
menengahi,-5
menengkar,-5
menengking,-5
menentang,-5
menerjunkan,-5
menetapkan,-5
mengabar,-5
mengagumkan,-5
mengalihkan,-5
mengambang,-5
mengamuk,-5
menganeksasi,-5
mengantongi,-5
mengata-ngatai,-5
mengedut,-5
mengembat,-5
mengempang,-5
mengesel,-5
menggaet,-5
menggarong,-5
menggasak,-5
menggebos,-5
menggelabur,-5
menggemaskan,-5
menggondol,-5
mengguguk,-5
menghamuni,-5
menghardik,-5
menghentikan,-5
menghina(kan) melanyak,-5
menghinakan,-5
mengimbangi,-5
menginterupsi,-5
mengirat,-5
mengkaji,-5
mengkhianati,-5
mengonslah,-5
mengorup,-5
mengotori,-5
menguji,-5
mengutuk,-5
menimpuk,-5
menindas,-5
meningkah,-5
menistakan,-5
menjambret,-5
menjamin,-5
menjeburkan,-5
menjerkah,-5
menjijikkan,-5
menjual,-5
menodai,-5
mentok,-5
mentransformasikan,-5
menuba,-5
menumpas,-5
menurunkan,-5
menyabak,-5
menyabet,-5
menyakar,-5
menyakiti,-5
menyanggupi,-5
menyangkak,-5
menyatroni,-5
menyawar,-5
menyebelahkan,-5
menyela,-5
menyelakkan,-5
menyelami,-5
menyelang,-5
menyelidiki,-5
menyelinap,-5
menyelir,-5
menyemak,-5
menyembarangi,-5
menyemir,-5
menyemprot,-5
menyenggak,-5
menyentak,-5
menyepuk,-5
menyerampang,-5
menyerbu,-5
menyerobot,-5
menyesalkan,-5
menyeterui,-5
menyikat,-5
menyiksa,-5
menyikut,-5
menyita,-5
menyogok,-5
menyulam,-5
menyumpahi,-5
menyunat,-5
menyurihkan percakapan,-5
menyusahkan,-5
merajam,-5
meralip,-5
merampok,-5
merampus,-5
meranyah,-5
merayah,-5
merdesa,-5
meredik,-5
meremehkan,-5
merentang-rentang,-5
merobohkan,-5
merompak,-5
merosot,-5
merugi,-5
meruntun,-5
meruok,-5
mesum,-5
metode,-5
mewalakkan,-5
mewek,-5
miliun,-5
miskin,-5
modar,-5
mogok,-5
muak,-5
mual,-5
muatan,-5
mucikari,-5
mudarat,-5
mulus,-5
muncikari,-5
mungkir,-5
muram durja,-5
muring,-5
murtad,-5
murus,-5
musibah,-5
musnah,-5
naas,-5
nakal,-5
nama buruk,-5
nang,-5
nangis,-5
naudzubillah,-5
neraka,-5
ngaceng,-5
ngambek,-5
ngatain,-5
ngeselin,-5
nista,-5
nistaan,-5
nyakitin,-5
nyanyang,-5
nyesel,-5
nyontek,-5
obsolet,-5
odoh,-5
olok-olok,-5
onar,-5
oon,-5
osteoporosis,-5
otak ayam,-5
otak telur,-5
otak udang,-5
pa,-5
paganisme,-5
pagebluk,-5
pailit,-5
palat,-5
pampat,-5
panas hati,-5
pandemi,-5
pandir,-5
pangkal kerongkongan,-5
pantas,-5
papakerma,-5
parah,-5
pasukan,-5
patah pucuk,-5
patgulipat,-5
pati,-5
patos,-5
patuk,-5
patut,-5
pecat,-5
pedofil,-5
pekik,-5
pekikan,-5
pelecehan,-5
pelir,-5
pelit,-5
pemalak,-5
pembudayaan,-5
pemburu,-5
penderitaan,-5
pengangkutan,-5
penghalang,-5
penghambat,-5
penghinaan,-5
pengiriman,-5
penis,-5
penodong,-5
penurunan,-5
penyekutuan (Allah),-5
penyelidikan,-5
pepet,-5
peradam,-5
perang mulut,-5
pergok,-5
periksa,-5
perlawanan,-5
permusuhan,-5
pertentangan,-5
perus,-5
pijat-pijat,-5
pilak,-5
pilu,-5
pongah,-5
porak-poranda,-5
porno,-5
potel,-5
prajurit,-5
puatang,-5
puntianak,-5
pupus,-5
pusang,-5
pusing keling,-5
putus,-5
putus akal,-5
putus jiwa,-5
putus nyawa,-5
rajam,-5
ramai,-5
rambang,-5
rampak,-5
rampok,-5
ranap,-5
ranyah,-5
rapun,-5
rasialisme,-5
rasisme,-5
rawak,-5
rawan,-5
rayah,-5
reaksi,-5
reba,-5
rebeh,-5
rebet,-5
redam,-5
redik,-5
relai,-5
rem,-5
rembas,-5
remeh,-5
remuk redam,-5
rendah,-5
rengsa,-5
renyang,-5
repot,-5
resah,-5
resan,-5
resesi,-5
residivis,-5
resurjensi,-5
ringkus,-5
rip,-5
roboh,-5
roda,-5
rompak,-5
rompyok,-5
rongkol,-5
rubuh,-5
rucah,-5
rudin,-5
rugi,-5
rumit,-5
rumor,-5
runtuh,-5
runtun,-5
runyam,-5
rurut,-5
ruyup,-5
sadis,-5
sakit,-5
saksama,-5
samar,-5
sambit,-5
sandung,-5
sange,-5
sangit,-5
sangsi,-5
santet,-5
sara bara,-5
sarau,-5
sawat,-5
sebel,-5
sederhana,-5
sedih,-5
sedihhh,-5
sedihnya,-5
sedu,-5
seksualitas,-5
seleder,-5
selekeh,-5
selempang,-5
selerang,-5
seleweng,-5
selingkuh,-5
selingkuhan,-5
selubung,-5
semak hati,-5
seman,-5
sembrono,-5
semena-mena,-5
semenggah,-5
sementung,-5
semprot,-5
semprotan,-5
semrawut,-5
senging,-5
sengsara,-5
senonoh,-5
sensasi,-5
sentakan,-5
senteng,-5
sentilan,-5
serabutan,-5
serampangan,-5
serem,-5
serenging,-5
serindai,-5
serius,-5
seru,-5
sesalan,-5
setimpal,-5
sewal,-5
sewenang-wenang,-5
sewot,-5
sia,-5
sial,-5
sialan,-5
siksa,-5
siksaan,-5
silap mata,-5
silu,-5
siluman,-5
simak,-5
singgung,-5
singkir,-5
sinting,-5
sirik,-5
sirna,-5
sitoplasma,-5
slebor,-5
slip,-5
soak,-5
soe,-5
sosi,-5
stagnasi,-5
stori,-5
stress,-5
sukatan,-5
sumpah serapah,-5
sundal bolong,-5
suram,-5
surup,-5
susah hati,-5
syedih,-5
tahi,-5
tai,-5
taik,-5
tak bernyawa,-5
takaran,-5
talenan,-5
tambeng,-5
tangis,-5
tangisan,-5
tarik napas habis,-5
tatah-tatah,-5
taun,-5
tebal hati,-5
tega,-5
tegur ajar,-5
tekak,-5
telan,-5
telat,-5
teledor,-5
tembak,-5
tembak-menembak,-5
tembelang,-5
tempelak,-5
tengking,-5
tengkingan,-5
tengkulak,-5
tepergok,-5
terambau,-5
terasing,-5
terbakar,-5
terbenam,-5
terberak,-5
terbuni,-5
tercampak,-5
tercebur,-5
tercelampak,-5
terdampar,-5
terempas,-5
terhempas,-5
teriris,-5
terjengkang,-5
terjungkal,-5
terkejar,-5
terkuak,-5
terkutuk,-5
terlalah,-5
terlampau,-5
terlangkaui,-5
terlepas,-5
terluka,-5
ternoda,-5
teror,-5
terpencil,-5
terpendam,-5
terperosok,-5
terpisah,-5
terror,-5
tersara bara,-5
tersayat,-5
tersekat,-5
terselubung,-5
tersengut-sengut,-5
tersiksa,-5
tersimbah,-5
tersinggung,-5
tersingkir,-5
tersirah,-5
tersisih,-5
tersumbat,-5
tersuruk,-5
tertanam,-5
tertindas,-5
tertulang,-5
tertumbuk akal,-5
tertutup,-5
terulur lidah,-5
terzalimi,-5
tewas,-5
tiada,-5
tidak,-5
timbangan,-5
timburu,-5
timpuk,-5
tindas,-5
tingkah,-5
tinja,-5
tinju,-5
tipu muslihat,-5
tolol,-5
tonjok,-5
topo,-5
tradisional,-5
tragedi,-5
trauma,-5
travesti,-5
tukas,-5
tumbang,-5
tumpasan,-5
tumpur,-5
tunasusila,-5
tunduk,-5
tupai,-5
udi,-5
ukir,-5
ulam-ulam,-5
undian,-5
unting,-5
uring-uringan,-5
urung,-5
usah,-5
usang,-5
usikan,-5
usrek,-5
vampir,-5
wabah,-5
wafat,-5
wajar,-5
walang hati,-5
yang,-5
yaoi,-5
zalim,-5
